z,alpha,epsilon,N_dyn,M_halo,M_star_target,A_available,A_needed,feasible,margin
20,1.25,0.02,5,5000000000000.0,100000000000.0,146.4431299362297,1.34897642557061,True,100.0
20,1.25,0.02,7,100000000000.0,10000000000.0,146.4431299362297,7.164489120829943,True,20.440135711904823
20,1.25,0.02,7,100000000000.0,30000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.02,7,100000000000.0,100000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.02,7,500000000000.0,10000000000.0,146.4431299362297,0.963554589693293,True,100.0
20,1.25,0.02,7,500000000000.0,30000000000.0,146.4431299362297,3.405023320296327,True,43.007966806960155
20,1.25,0.02,7,500000000000.0,100000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.02,7,1000000000000.0,10000000000.0,146.4431299362297,0.465377645644973,True,100.0
20,1.25,0.02,7,1000000000000.0,30000000000.0,146.4431299362297,1.4995070820166958,True,97.66084581559794
20,1.25,0.02,7,1000000000000.0,100000000000.0,146.4431299362297,7.164489120829943,True,20.440135711904823
20,1.25,0.02,7,5000000000000.0,10000000000.0,146.4431299362297,0.09065749900010069,True,100.0
20,1.25,0.02,7,5000000000000.0,30000000000.0,146.4431299362297,0.27553569162056285,True,100.0
20,1.25,0.02,7,5000000000000.0,100000000000.0,146.4431299362297,0.963554589693293,True,100.0
20,1.25,0.02,10,100000000000.0,10000000000.0,146.4431299362297,5.01514238458096,True,29.200193874149747
20,1.25,0.02,10,100000000000.0,30000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.02,10,100000000000.0,100000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.02,10,500000000000.0,10000000000.0,146.4431299362297,0.674488212785305,True,100.0
20,1.25,0.02,10,500000000000.0,30000000000.0,146.4431299362297,2.383516324207429,True,61.43995258137165
20,1.25,0.02,10,500000000000.0,100000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.02,10,1000000000000.0,10000000000.0,146.4431299362297,0.3257643519514811,True,100.0
20,1.25,0.02,10,1000000000000.0,30000000000.0,146.4431299362297,1.049654957411687,True,100.0
20,1.25,0.02,10,1000000000000.0,100000000000.0,146.4431299362297,5.01514238458096,True,29.200193874149747
20,1.25,0.02,10,5000000000000.0,10000000000.0,146.4431299362297,0.06346024930007048,True,100.0
20,1.25,0.02,10,5000000000000.0,30000000000.0,146.4431299362297,0.19287498413439397,True,100.0
20,1.25,0.02,10,5000000000000.0,100000000000.0,146.4431299362297,0.674488212785305,True,100.0
20,1.25,0.05,3,100000000000.0,10000000000.0,146.4431299362297,6.584320943646719,True,22.24118951515178
20,1.25,0.05,3,100000000000.0,30000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.05,3,100000000000.0,100000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.05,3,500000000000.0,10000000000.0,146.4431299362297,0.8855275733225669,True,100.0
20,1.25,0.05,3,500000000000.0,30000000000.0,146.4431299362297,3.1292903071413227,True,46.797553298916775
20,1.25,0.05,3,500000000000.0,100000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.05,3,1000000000000.0,10000000000.0,146.4431299362297,0.4276921532362153,True,100.0
20,1.25,0.05,3,1000000000000.0,30000000000.0,146.4431299362297,1.3780795418564864,True,100.0
20,1.25,0.05,3,1000000000000.0,100000000000.0,146.4431299362297,6.584320943646719,True,22.24118951515178
20,1.25,0.05,3,5000000000000.0,10000000000.0,146.4431299362297,0.08331620849692165,True,100.0
20,1.25,0.05,3,5000000000000.0,30000000000.0,146.4431299362297,0.25322327865427685,True,100.0
20,1.25,0.05,3,5000000000000.0,100000000000.0,146.4431299362297,0.8855275733225669,True,100.0
20,1.25,0.05,5,100000000000.0,10000000000.0,146.4431299362297,3.950592566188031,True,37.06864919191964
20,1.25,0.05,5,100000000000.0,30000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.05,5,100000000000.0,100000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.05,5,500000000000.0,10000000000.0,146.4431299362297,0.53131654399354,True,100.0
20,1.25,0.05,5,500000000000.0,30000000000.0,146.4431299362297,1.8775741842847935,True,77.9959221648613
20,1.25,0.05,5,500000000000.0,100000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.05,5,1000000000000.0,10000000000.0,146.4431299362297,0.2566152919417291,True,100.0
20,1.25,0.05,5,1000000000000.0,30000000000.0,146.4431299362297,0.8268477251138917,True,100.0
20,1.25,0.05,5,1000000000000.0,100000000000.0,146.4431299362297,3.950592566188031,True,37.06864919191964
20,1.25,0.05,5,5000000000000.0,10000000000.0,146.4431299362297,0.049989725098152984,True,100.0
20,1.25,0.05,5,5000000000000.0,30000000000.0,146.4431299362297,0.1519339671925661,True,100.0
20,1.25,0.05,5,5000000000000.0,100000000000.0,146.4431299362297,0.53131654399354,True,100.0
20,1.25,0.05,7,100000000000.0,10000000000.0,146.4431299362297,2.821851832991451,True,51.89610886868749
20,1.25,0.05,7,100000000000.0,30000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.05,7,100000000000.0,100000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.05,7,500000000000.0,10000000000.0,146.4431299362297,0.37951181713824295,True,100.0
20,1.25,0.05,7,500000000000.0,30000000000.0,146.4431299362297,1.341124417346281,True,100.0
20,1.25,0.05,7,500000000000.0,100000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.05,7,1000000000000.0,10000000000.0,146.4431299362297,0.18329663710123512,True,100.0
20,1.25,0.05,7,1000000000000.0,30000000000.0,146.4431299362297,0.5906055179384941,True,100.0
20,1.25,0.05,7,1000000000000.0,100000000000.0,146.4431299362297,2.821851832991451,True,51.89610886868749
20,1.25,0.05,7,5000000000000.0,10000000000.0,146.4431299362297,0.035706946498680704,True,100.0
20,1.25,0.05,7,5000000000000.0,30000000000.0,146.4431299362297,0.10852426228040436,True,100.0
20,1.25,0.05,7,5000000000000.0,100000000000.0,146.4431299362297,0.37951181713824295,True,100.0
20,1.25,0.05,10,100000000000.0,10000000000.0,146.4431299362297,1.9752962830940155,True,74.13729838383928
20,1.25,0.05,10,100000000000.0,30000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.05,10,100000000000.0,100000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.05,10,500000000000.0,10000000000.0,146.4431299362297,0.26565827199677,True,100.0
20,1.25,0.05,10,500000000000.0,30000000000.0,146.4431299362297,0.9387870921423968,True,100.0
20,1.25,0.05,10,500000000000.0,100000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.05,10,1000000000000.0,10000000000.0,146.4431299362297,0.12830764597086455,True,100.0
20,1.25,0.05,10,1000000000000.0,30000000000.0,146.4431299362297,0.41342386255694585,True,100.0
20,1.25,0.05,10,1000000000000.0,100000000000.0,146.4431299362297,1.9752962830940155,True,74.13729838383928
20,1.25,0.05,10,5000000000000.0,10000000000.0,146.4431299362297,0.024994862549076492,True,100.0
20,1.25,0.05,10,5000000000000.0,30000000000.0,146.4431299362297,0.07596698359628305,True,100.0
20,1.25,0.05,10,5000000000000.0,100000000000.0,146.4431299362297,0.26565827199677,True,100.0
20,1.25,0.1,3,100000000000.0,10000000000.0,146.4431299362297,3.205484620077397,True,45.68517628161129
20,1.25,0.1,3,100000000000.0,30000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.1,3,100000000000.0,100000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.1,3,500000000000.0,10000000000.0,146.4431299362297,0.4311067217461339,True,100.0
20,1.25,0.1,3,500000000000.0,30000000000.0,146.4431299362297,1.5234512468560177,True,96.12590507142768
20,1.25,0.1,3,500000000000.0,100000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.1,3,1000000000000.0,10000000000.0,146.4431299362297,0.20821594680151914,True,100.0
20,1.25,0.1,3,1000000000000.0,30000000000.0,146.4431299362297,0.6708987630572111,True,100.0
20,1.25,0.1,3,1000000000000.0,100000000000.0,146.4431299362297,3.205484620077397,True,45.68517628161129
20,1.25,0.1,3,5000000000000.0,10000000000.0,146.4431299362297,0.040561331567189426,True,100.0
20,1.25,0.1,3,5000000000000.0,30000000000.0,146.4431299362297,0.12327821382326126,True,100.0
20,1.25,0.1,3,5000000000000.0,100000000000.0,146.4431299362297,0.4311067217461339,True,100.0
20,1.25,0.1,5,100000000000.0,10000000000.0,146.4431299362297,1.9232907720464383,True,76.14196046935216
20,1.25,0.1,5,100000000000.0,30000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.1,5,100000000000.0,100000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.1,5,500000000000.0,10000000000.0,146.4431299362297,0.2586640330476803,True,100.0
20,1.25,0.1,5,500000000000.0,30000000000.0,146.4431299362297,0.9140707481136106,True,100.0
20,1.25,0.1,5,500000000000.0,100000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.1,5,1000000000000.0,10000000000.0,146.4431299362297,0.12492956808091148,True,100.0
20,1.25,0.1,5,1000000000000.0,30000000000.0,146.4431299362297,0.4025392578343266,True,100.0
20,1.25,0.1,5,1000000000000.0,100000000000.0,146.4431299362297,1.9232907720464383,True,76.14196046935216
20,1.25,0.1,5,5000000000000.0,10000000000.0,146.4431299362297,0.024336798940313653,True,100.0
20,1.25,0.1,5,5000000000000.0,30000000000.0,146.4431299362297,0.07396692829395675,True,100.0
20,1.25,0.1,5,5000000000000.0,100000000000.0,146.4431299362297,0.2586640330476803,True,100.0
20,1.25,0.1,7,100000000000.0,10000000000.0,146.4431299362297,1.3737791228903133,True,100.0
20,1.25,0.1,7,100000000000.0,30000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.1,7,100000000000.0,100000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.1,7,500000000000.0,10000000000.0,146.4431299362297,0.18476002360548596,True,100.0
20,1.25,0.1,7,500000000000.0,30000000000.0,146.4431299362297,0.6529076772240077,True,100.0
20,1.25,0.1,7,500000000000.0,100000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.1,7,1000000000000.0,10000000000.0,146.4431299362297,0.08923540577207964,True,100.0
20,1.25,0.1,7,1000000000000.0,30000000000.0,146.4431299362297,0.28752804131023335,True,100.0
20,1.25,0.1,7,1000000000000.0,100000000000.0,146.4431299362297,1.3737791228903133,True,100.0
20,1.25,0.1,7,5000000000000.0,10000000000.0,146.4431299362297,0.017383427814509755,True,100.0
20,1.25,0.1,7,5000000000000.0,30000000000.0,146.4431299362297,0.05283352020996911,True,100.0
20,1.25,0.1,7,5000000000000.0,100000000000.0,146.4431299362297,0.18476002360548596,True,100.0
20,1.25,0.1,10,100000000000.0,10000000000.0,146.4431299362297,0.9616453860232191,True,100.0
20,1.25,0.1,10,100000000000.0,30000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.1,10,100000000000.0,100000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.1,10,500000000000.0,10000000000.0,146.4431299362297,0.12933201652384016,True,100.0
20,1.25,0.1,10,500000000000.0,30000000000.0,146.4431299362297,0.4570353740568053,True,100.0
20,1.25,0.1,10,500000000000.0,100000000000.0,146.4431299362297,inf,False,0.0
20,1.25,0.1,10,1000000000000.0,10000000000.0,146.4431299362297,0.06246478404045574,True,100.0
20,1.25,0.1,10,1000000000000.0,30000000000.0,146.4431299362297,0.2012696289171633,True,100.0
20,1.25,0.1,10,1000000000000.0,100000000000.0,146.4431299362297,0.9616453860232191,True,100.0
20,1.25,0.1,10,5000000000000.0,10000000000.0,146.4431299362297,0.012168399470156827,True,100.0
20,1.25,0.1,10,5000000000000.0,30000000000.0,146.4431299362297,0.036983464146978375,True,100.0
20,1.25,0.1,10,5000000000000.0,100000000000.0,146.4431299362297,0.12933201652384016,True,100.0
20,1.5,0.01,3,100000000000.0,10000000000.0,397.0112404790608,33.60400263508838,True,11.814403325409591
20,1.5,0.01,3,100000000000.0,30000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.01,3,100000000000.0,100000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.01,3,500000000000.0,10000000000.0,397.0112404790608,4.519413795599994,True,87.84573806133498
20,1.5,0.01,3,500000000000.0,30000000000.0,397.0112404790608,15.970770657618129,True,24.85861509066782
20,1.5,0.01,3,500000000000.0,100000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.01,3,1000000000000.0,10000000000.0,397.0112404790608,2.182786709117553,True,100.0
20,1.5,0.01,3,1000000000000.0,30000000000.0,397.0112404790608,7.033221641571221,True,56.44799221631931
20,1.5,0.01,3,1000000000000.0,100000000000.0,397.0112404790608,33.60400263508838,True,11.814403325409591
20,1.5,0.01,3,5000000000000.0,10000000000.0,397.0112404790608,0.42521592034143535,True,100.0
20,1.5,0.01,3,5000000000000.0,30000000000.0,397.0112404790608,1.2923604113457998,True,100.0
20,1.5,0.01,3,5000000000000.0,100000000000.0,397.0112404790608,4.519413795599994,True,87.84573806133498
20,1.5,0.01,5,100000000000.0,10000000000.0,397.0112404790608,20.16240158105303,True,19.690672209015982
20,1.5,0.01,5,100000000000.0,30000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.01,5,100000000000.0,100000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.01,5,500000000000.0,10000000000.0,397.0112404790608,2.7116482773599966,True,100.0
20,1.5,0.01,5,500000000000.0,30000000000.0,397.0112404790608,9.582462394570877,True,41.43102515111303
20,1.5,0.01,5,500000000000.0,100000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.01,5,1000000000000.0,10000000000.0,397.0112404790608,1.3096720254705316,True,100.0
20,1.5,0.01,5,1000000000000.0,30000000000.0,397.0112404790608,4.219932984942733,True,94.07998702719885
20,1.5,0.01,5,1000000000000.0,100000000000.0,397.0112404790608,20.16240158105303,True,19.690672209015982
20,1.5,0.01,5,5000000000000.0,10000000000.0,397.0112404790608,0.2551295522048612,True,100.0
20,1.5,0.01,5,5000000000000.0,30000000000.0,397.0112404790608,0.7754162468074799,True,100.0
20,1.5,0.01,5,5000000000000.0,100000000000.0,397.0112404790608,2.7116482773599966,True,100.0
20,1.5,0.01,7,100000000000.0,10000000000.0,397.0112404790608,14.401715415037879,True,27.566941092622375
20,1.5,0.01,7,100000000000.0,30000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.01,7,100000000000.0,100000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.01,7,500000000000.0,10000000000.0,397.0112404790608,1.9368916266857121,True,100.0
20,1.5,0.01,7,500000000000.0,30000000000.0,397.0112404790608,6.844615996122056,True,58.003435211558234
20,1.5,0.01,7,500000000000.0,100000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.01,7,1000000000000.0,10000000000.0,397.0112404790608,0.9354800181932369,True,100.0
20,1.5,0.01,7,1000000000000.0,30000000000.0,397.0112404790608,3.0142378463876667,True,100.0
20,1.5,0.01,7,1000000000000.0,100000000000.0,397.0112404790608,14.401715415037879,True,27.566941092622375
20,1.5,0.01,7,5000000000000.0,10000000000.0,397.0112404790608,0.18223539443204376,True,100.0
20,1.5,0.01,7,5000000000000.0,30000000000.0,397.0112404790608,0.5538687477196286,True,100.0
20,1.5,0.01,7,5000000000000.0,100000000000.0,397.0112404790608,1.9368916266857121,True,100.0
20,1.5,0.01,10,100000000000.0,10000000000.0,397.0112404790608,10.081200790526514,True,39.381344418031965
20,1.5,0.01,10,100000000000.0,30000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.01,10,100000000000.0,100000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.01,10,500000000000.0,10000000000.0,397.0112404790608,1.3558241386799983,True,100.0
20,1.5,0.01,10,500000000000.0,30000000000.0,397.0112404790608,4.7912311972854384,True,82.86205030222607
20,1.5,0.01,10,500000000000.0,100000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.01,10,1000000000000.0,10000000000.0,397.0112404790608,0.6548360127352658,True,100.0
20,1.5,0.01,10,1000000000000.0,30000000000.0,397.0112404790608,2.1099664924713664,True,100.0
20,1.5,0.01,10,1000000000000.0,100000000000.0,397.0112404790608,10.081200790526514,True,39.381344418031965
20,1.5,0.01,10,5000000000000.0,10000000000.0,397.0112404790608,0.1275647761024306,True,100.0
20,1.5,0.01,10,5000000000000.0,30000000000.0,397.0112404790608,0.38770812340373995,True,100.0
20,1.5,0.01,10,5000000000000.0,100000000000.0,397.0112404790608,1.3558241386799983,True,100.0
20,1.5,0.02,3,100000000000.0,10000000000.0,397.0112404790608,16.717141281936534,True,23.748751881881
20,1.5,0.02,3,100000000000.0,30000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.02,3,100000000000.0,100000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.02,3,500000000000.0,10000000000.0,397.0112404790608,2.2482940426176836,True,100.0
20,1.5,0.02,3,500000000000.0,30000000000.0,397.0112404790608,7.945054414024764,True,49.969606221733216
20,1.5,0.02,3,500000000000.0,100000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.02,3,1000000000000.0,10000000000.0,397.0112404790608,1.0858811731716038,True,100.0
20,1.5,0.02,3,1000000000000.0,30000000000.0,397.0112404790608,3.498849858038957,True,100.0
20,1.5,0.02,3,1000000000000.0,100000000000.0,397.0112404790608,16.717141281936534,True,23.748751881881
20,1.5,0.02,3,5000000000000.0,10000000000.0,397.0112404790608,0.21153416433356828,True,100.0
20,1.5,0.02,3,5000000000000.0,30000000000.0,397.0112404790608,0.6429166137813134,True,100.0
20,1.5,0.02,3,5000000000000.0,100000000000.0,397.0112404790608,2.2482940426176836,True,100.0
20,1.5,0.02,5,100000000000.0,10000000000.0,397.0112404790608,10.03028476916192,True,39.581253136468334
20,1.5,0.02,5,100000000000.0,30000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.02,5,100000000000.0,100000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.02,5,500000000000.0,10000000000.0,397.0112404790608,1.34897642557061,True,100.0
20,1.5,0.02,5,500000000000.0,30000000000.0,397.0112404790608,4.767032648414858,True,83.28267703622203
20,1.5,0.02,5,500000000000.0,100000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.02,5,1000000000000.0,10000000000.0,397.0112404790608,0.6515287039029622,True,100.0
20,1.5,0.02,5,1000000000000.0,30000000000.0,397.0112404790608,2.099309914823374,True,100.0
20,1.5,0.02,5,1000000000000.0,100000000000.0,397.0112404790608,10.03028476916192,True,39.581253136468334
20,1.5,0.02,5,5000000000000.0,10000000000.0,397.0112404790608,0.12692049860014096,True,100.0
20,1.5,0.02,5,5000000000000.0,30000000000.0,397.0112404790608,0.38574996826878793,True,100.0
20,1.5,0.02,5,5000000000000.0,100000000000.0,397.0112404790608,1.34897642557061,True,100.0
20,1.5,0.02,7,100000000000.0,10000000000.0,397.0112404790608,7.164489120829943,True,55.41375439105567
20,1.5,0.02,7,100000000000.0,30000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.02,7,100000000000.0,100000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.02,7,500000000000.0,10000000000.0,397.0112404790608,0.963554589693293,True,100.0
20,1.5,0.02,7,500000000000.0,30000000000.0,397.0112404790608,3.405023320296327,True,100.0
20,1.5,0.02,7,500000000000.0,100000000000.0,397.0112404790608,inf,False,0.0
20,1.5,0.02,7,1000000000000.0,10000000000.0,397.0112404790608,0.465377645644973,True,100.0
20,1.5,0.02,7,1000000000000.0,30000000000.0,397.0112404790608,1.4995070820166958,True,100.0
20,1.5,0.02,7,1000000000000.0,100000000000.0,397.0112404790608,7.164489120829943,True,55.41375439105567
20,1.5,0.02,7,5000000000000.0,10000000000.0,397.0112404790608,0.09065749900010069,True,100.0
